Differential genes in Nb2 neoblasts		
Gene id	foldChange	State
SMED30007509	1.430583501	NA
SMED30016244	1.362460477	NA
SMED30009133	0.857845486	NA
SMED30007257	0.847753186	NA
SMED30005508	0.885971567	NA
SMED30030128	0.902700152	NA
SMED30033158	0.988614615	NA
SMED30027220	0.84444165	NA
SMED30021410	0.827430335	NA
SMED30029360	0.902169775	NA
SMED30027254	1.17845001	NA
SMED30017722	0.934647887	NA
SMED30008785	0.984268601	NA
SMED30013405	0.930048375	NA
SMED30008705	1.123638382	NA
SMED30016977	0.988482146	NA
SMED30008463	0.874245473	NA
SMED30030480	0.858350101	NA
SMED30006593	1.015200618	NA
SMED30007795	1.02390553	NA
SMED30023049	0.927230047	NA
SMED30009816	1.147999106	NA
SMED30028242	1.120493453	NA
SMED30026733	1.152414487	NA
SMED30012282	1.108751273	NA
SMED30023991	1.271629779	NA
SMED30025961	0.97082495	NA
SMED30012614	1.27854081	NA
SMED30034936	1.077652355	NA
SMED30008612	1.072937626	NA
SMED30030169	1.228278763	NA
SMED30010203	1.000473429	NA
SMED30004278	0.978986502	NA
SMED30030006	0.950751236	NA
SMED30029533	1.049094567	NA
SMED30023581	0.952066566	NA
SMED30030654	1.090693095	NA
SMED30001120	1.324614353	NA
SMED30017845	1.003563755	NA
SMED30020249	1.313095967	NA
SMED30019311	1.128287583	NA
SMED30004366	1.140544566	NA
SMED30035680	1.002922296	NA
SMED30010816	1.122026275	NA
SMED30009730	1.093015114	NA
SMED30019032	1.215528465	NA
SMED30017777	1.163076017	NA
SMED30007034	1.132545272	NA
SMED30001326	1.106954717	NA
SMED30008778	1.16566063	NA
SMED30035800	0.967747662	NA
SMED30005709	1.748490946	NA
SMED30014161	0.994501038	NA
SMED30004973	1.20804829	NA
SMED30000646	0.96167002	NA
SMED30027852	1.126760563	NA
SMED30008287	1.101463553	NA
SMED30022372	0.999870189	NA
SMED30017971	1.085329179	NA
SMED30016893	0.891104201	NA
SMED30035745	1.094003782	NA
SMED30024926	0.975397842	NA
SMED30004317	0.794768612	NA
SMED30018888	0.992743464	NA
SMED30004951	1.011724946	NA
SMED30020981	1.147999106	NA
SMED30013923	1.311368209	NA
SMED30028931	0.966438632	NA
SMED30008223	0.92092236	NA
SMED30012782	1.303420523	NA
SMED30013183	1.006220811	NA
SMED30011035	1.07591125	NA
SMED30014354	0.874245473	NA
SMED30008678	0.794768612	NA
SMED30005158	0.904391868	NA
SMED30002962	0.963355893	NA
SMED30011618	1.102481875	NA
SMED30023147	0.741784038	NA
SMED30011590	0.879318464	NA
SMED30005652	0.635814889	NA
SMED30017604	1.081929533	NA
SMED30017966	0.888270801	NA
SMED30002371	0.962088319	NA
SMED30005990	1.003174603	NA
SMED30028920	1.309030655	NA
SMED30029490	0.851537798	NA
SMED30031778	1.069988838	NA
SMED30019993	0.84444165	NA
SMED30025292	1.003918246	NA
SMED30021445	0.701266422	NA
SMED30015495	0.84444165	NA
SMED30000135	0.794768612	NA
SMED30009089	1.186039313	NA
SMED30011902	0.847753186	NA
SMED30026096	0.90073776	NA
SMED30033302	1.036037654	NA
SMED30011966	1.258383635	NA
SMED30008453	0.971383859	NA
SMED30017352	0.947608729	NA
SMED30015616	1.192152918	NA
SMED30015947	0.883076235	NA
SMED30030568	0.952553557	NA
SMED30032321	1.09541142	NA
SMED30016453	1.161584894	NA
SMED30002641	0.9382685	NA
SMED30010946	1.049094567	NA
SMED30024319	0.925253011	NA
SMED30008097	0.937115229	NA
SMED30021392	1.114914841	NA
SMED30028016	0.94788917	NA
SMED30008188	0.947189989	NA
SMED30027083	0.981345389	NA
SMED30028189	0.891691613	NA
SMED30033130	0.949502324	NA
SMED30022233	1.156027072	NA
SMED30013955	1.179334069	NA
SMED30030752	1.171237954	NA
SMED30036004	1.338557662	NA
SMED30033412	1.10528286	NA
SMED30021524	1.098093146	NA
SMED30012752	1.112676056	NA
SMED30020082	0.921470854	NA
SMED30023183	1.082108033	NA
SMED30007235	1.085595052	NA
SMED30033568	0.879922391	NA
SMED30015196	0.935021896	NA
SMED30010676	1.142842456	NA
SMED30003542	0.867020304	NA
SMED30010006	0.970408084	NA
SMED30011865	0.911646349	NA
SMED30017009	0.949306953	NA
SMED30026808	0.882327865	NA
SMED30035847	0.94074652	NA
SMED30034730	0.952257323	NA
SMED30009513	1.317045128	NA
SMED30027722	0.979690021	NA
SMED30029526	1.095700416	NA
SMED30028984	0.948303457	NA
SMED30023370	1.077962025	NA
SMED30004260	1.001500331	NA
SMED30030823	1.271629779	NA
SMED30023769	1.192152918	NA
SMED30020738	1.35110664	NA
SMED30010487	1.35110664	NA
SMED30023987	1.107318066	NA
SMED30010632	0.832614736	NA
SMED30011083	0.794768612	NA
SMED30025696	0.822174426	NA
SMED30018562	1.047649534	NA
SMED30018344	0.830894458	NA
SMED30006483	0.916633132	NA
SMED30022068	1.059691482	NA
SMED30019529	1.589537223	NA
SMED30032779	1.589537223	NA
SMED30017709	1.589537223	NA
SMED30027901	1.589537223	NA
SMED30012048	1.589537223	NA
SMED30030381	1.062571079	NA
SMED30008213	0.915573441	NA
SMED30009723	1.192152918	NA
SMED30011501	1.050957761	NA
SMED30035592	1.192152918	NA
SMED30030315	1.192152918	NA
SMED30035782	1.192152918	NA
SMED30006274	1.101045296	NA
SMED30026578	1.192152918	NA
SMED30023510	0.898434083	NA
SMED30031640	0.909568522	NA
SMED30021512	0.904391868	NA
SMED30000905	1.019377132	NA
SMED30020296	1.118563231	NA
SMED30030775	1.121301452	NA
SMED30015043	0.935021896	NA
SMED30013539	1.106509748	NA
SMED30007577	1.15759776	NA
SMED30021319	0.988767249	NA
SMED30026245	0.794768612	NA
SMED30003090	0.88559931	NA
SMED30024573	0.794768612	NA
SMED30003502	0.917040706	NA
SMED30020423	0.855904659	NA
SMED30006187	0.989513238	NA
SMED30025729	0.794768612	NA
SMED30004335	1.239839034	NA
SMED30024394	1.021845358	NA
SMED30035935	1.174875339	NA
SMED30012657	1.209430496	NA
SMED30025015	1.040526849	NA
SMED30011216	0.737999425	NA
SMED30033136	1.159932568	NA
SMED30035416	1.075693535	NA
SMED30003276	0.889557529	NA
SMED30006386	0.529845741	NA
SMED30005638	0.973034468	NA
SMED30021226	1.182460617	NA
SMED30006114	0.941700624	NA
SMED30032953	1.117517286	NA
SMED30016586	1.192152918	NA
SMED30001974	0.981195817	NA
SMED30002927	0.855904659	NA
SMED30022918	1.085392955	NA
SMED30012310	1.0393128	NA
SMED30026586	0.902393528	NA
SMED30014216	0.915711661	NA
SMED30012593	0.92193159	NA
SMED30027793	0.794768612	NA
SMED30018221	0.851537798	NA
SMED30022569	0.794768612	NA
SMED30034030	0.695422535	NA
SMED30004242	1.086183769	NA
SMED30033797	0.847753186	NA
SMED30015612	0.885083227	NA
SMED30015484	0.855904659	NA
SMED30034908	1.114403814	NA
SMED30028961	0.973677563	NA
SMED30022632	1.163768324	NA
SMED30028356	0.841519706	NA
SMED30028019	1.202893034	NA
SMED30008958	0.939271996	NA
SMED30005979	1.174875339	NA
SMED30028043	0.9382685	NA
SMED30000189	1.110869764	NA
SMED30009409	0.908306985	NA
SMED30011394	0.874245473	NA
SMED30019453	0.905153141	NA
SMED30021481	1.106339031	NA
SMED30022865	1.986921529	NA
SMED30017465	0.951373264	NA
SMED30013401	1.986921529	NA
SMED30003452	1.107859277	NA
SMED30034275	0.995130447	NA
SMED30015865	1.003650106	NA
SMED30013998	1.015152048	NA
SMED30034666	0.917040706	NA
SMED30025194	0.989974937	NA
SMED30016894	0.872307013	NA
SMED30022173	1.241825956	NA
SMED30024924	1.108493064	NA
SMED30027811	1.35110664	NA
SMED30028477	0.982623011	NA
SMED30027304	1.35110664	NA
SMED30017214	1.589537223	NA
SMED30002987	1.589537223	NA
SMED30011483	0.993460765	NA
SMED30016000	1.174875339	NA
SMED30017048	1.313095967	NA
SMED30035596	0.949306953	NA
SMED30019189	0.832614736	NA
SMED30003310	0.993460765	NA
SMED30033406	1.589537223	NA
SMED30015006	1.243985653	NA
SMED30003020	1.00688591	NA
SMED30000117	1.086638723	NA
SMED30029604	0.986609311	NA
SMED30020355	0.867020304	NA
SMED30022009	1.192152918	NA
SMED30035398	0.913983903	NA
SMED30005744	0.946958346	NA
SMED30013751	0.930240534	NA
SMED30005507	1.063503322	NA
SMED30003583	1.102179112	NA
SMED30033692	1.986921529	NA
SMED30020606	1.135383731	NA
SMED30008368	0.94670967	NA
SMED30024424	1.008589609	NA
SMED30029960	0.973591549	NA
SMED30025588	0.960709311	NA
SMED30030648	0.883076235	NA
SMED30000590	0.951313944	NA
SMED30020278	1.854460094	NA
SMED30027162	1.39084507	NA
SMED30013823	1.088487446	NA
SMED30025702	1.062480144	NA
SMED30005435	0.974537702	NA
SMED30000140	0.817476286	NA
SMED30016823	0.860999329	NA
SMED30035403	1.131239995	NA
SMED30020958	0.794768612	NA
SMED30025408	0.936060809	NA
SMED30000850	0.939271996	NA
SMED30015819	0.794768612	NA
SMED30014704	1.265742604	NA
SMED30002782	2.384305835	NA
SMED30035615	1.589537223	NA
SMED30026657	1.589537223	NA
SMED30022471	1.589537223	NA
SMED30030652	1.589537223	NA
SMED30029589	1.589537223	NA
SMED30018859	1.589537223	NA
SMED30017626	1.589537223	NA
SMED30028358	1.102420977	NA
SMED30026171	1.1259222	NA
SMED30024406	1.057326099	NA
SMED30024028	1.124179286	NA
SMED30001939	0.996259246	NA
SMED30032855	0.989207416	NA
SMED30025019	0.966301406	NA
SMED30000019	1.014680315	NA
SMED30010319	1.100240901	NA
SMED30000236	1.116316218	NA
SMED30002255	0.929729319	NA
SMED30013445	1.032573393	NA
SMED30006563	0.733632565	NA
SMED30007040	0.737999425	NA
SMED30000758	0.954501519	NA
SMED30017893	0.96605495	NA
SMED30012124	0.955116665	NA
SMED30024755	1.037944082	NA
SMED30006714	1.008744776	NA
SMED30035980	1.248922104	NA
SMED30033550	0.917040706	NA
SMED30030540	1.007858747	NA
SMED30002000	1.086769234	NA
SMED30012308	1.10362991	NA
SMED30013043	0.935021896	NA
SMED30024917	0.969763535	NA
SMED30028199	1.124513036	NA
SMED30019481	1.106999138	NA
SMED30010200	0.794768612	NA
SMED30013207	0.794768612	NA
SMED30006910	0.794768612	NA
SMED30024909	0.794768612	NA
SMED30017225	0.529845741	NA
SMED30009906	0.794768612	NA
SMED30034943	0.794768612	NA
SMED30033083	0.794768612	NA
SMED30018636	1.192152918	NA
SMED30006451	0.794768612	NA
SMED30029150	0.794768612	NA
SMED30031079	0.794768612	NA
SMED30019184	0.794768612	NA
SMED30000430	0.794768612	NA
SMED30032531	0.794768612	NA
SMED30018998	0.794768612	NA
SMED30021688	0.855904659	NA
SMED30002320	0.794768612	NA
SMED30032870	0.916191594	NA
SMED30011331	0.737999425	NA
SMED30003642	0.794768612	NA
SMED30016652	1.12665001	NA
SMED30013603	0.917040706	NA
SMED30025931	0.983689019	NA
SMED30008441	1.167316398	NA
SMED30026749	1.107859277	NA
SMED30023289	0.979360031	NA
SMED30031018	1.184927748	NA
SMED30032733	1.033335519	NA
SMED30018061	0.97735059	NA
SMED30035079	1.108493064	NA
SMED30017883	1.125062061	NA
SMED30020336	1.114675474	NA
SMED30028156	0.87312608	NA
SMED30000943	0.967987412	NA
SMED30007848	1.146737568	NA
SMED30006773	1.143351336	NA
SMED30030357	0.924149548	NA
SMED30022105	1.147999106	NA
SMED30023669	0.818144159	NA
SMED30002267	1.280460541	NA
SMED30032994	0.858350101	NA
SMED30035249	1.324614353	NA
SMED30021937	0.941777835	NA
SMED30011438	0.924149548	NA
SMED30023219	0.84444165	NA
SMED30015944	0.981042505	NA
SMED30028146	0.711108758	NA
SMED30011208	0.794768612	NA
SMED30005404	1.035361831	NA
SMED30008471	1.324614353	NA
SMED30014207	1.17047741	NA
SMED30009329	1.135383731	NA
SMED30013743	1.457075788	NA
SMED30019399	1.135383731	NA
SMED30027968	0.934201701	NA
SMED30012791	0.929879276	NA
SMED30007862	1.017172997	NA
SMED30009093	0.863878926	NA
SMED30005424	1.145005627	NA
SMED30003321	1.271629779	NA
SMED30014094	0.794768612	NA
SMED30025418	1.457075788	NA
SMED30033734	1.39084507	NA
SMED30028347	1.112676056	NA
SMED30031301	0.901756694	NA
SMED30001360	1.258383635	NA
SMED30025532	1.39084507	NA
SMED30026153	0.741784038	NA
SMED30016471	1.085591763	NA
SMED30023417	1.120444471	NA
SMED30005145	1.170318615	NA
SMED30016499	0.728537894	NA
SMED30029264	1.118789661	NA
SMED30030835	1.324614353	NA
SMED30003374	0.733632565	NA
SMED30023575	1.291498994	NA
SMED30030967	1.291498994	NA
SMED30000161	0.867020304	NA
SMED30031501	1.156027072	NA
SMED30006837	0.985181925	NA
SMED30027417	0.857513502	NA
SMED30024329	0.977097881	NA
SMED30018007	1.092806841	NA
SMED30032446	0.981772991	NA
SMED30023090	0.990880347	NA
SMED30008694	0.926234096	NA
SMED30008020	1.122768356	NA
SMED30010670	0.90073776	NA
SMED30021934	0.728537894	NA
SMED30003482	1.080885312	NA
SMED30009656	0.825336635	NA
SMED30005699	1.110460673	NA
SMED30014513	0.983242311	NA
SMED30024699	1.13101687	NA
SMED30035718	1.067260707	NA
SMED30006653	1.139668198	NA
SMED30035262	1.20804829	NA
SMED30003699	0.94074652	NA
SMED30015313	1.222720941	NA
SMED30017968	1.080885312	NA
SMED30012565	0.968624245	NA
SMED30004311	0.931014659	NA
SMED30019429	0.969480677	NA
SMED30034243	1.011523688	NA
SMED30024706	1.061277847	NA
SMED30010848	0.924526752	NA
SMED30035676	1.071362093	NA
SMED30014378	1.095746074	NA
SMED30031612	1.0875781	NA
SMED30014531	1.089517236	NA
SMED30005794	1.068522245	NA
SMED30003415	0.935508887	NA
SMED30035804	1.021845358	NA
SMED30032772	1.135383731	NA
SMED30022154	0.927230047	NA
SMED30030095	0.999870189	NA
SMED30018134	0.841519706	NA
SMED30027723	1.100448847	NA
SMED30024129	0.855904659	NA
SMED30013730	0.879318464	NA
SMED30020195	1.225268276	NA
SMED30014314	0.733632565	NA
SMED30007943	1.03190572	NA
SMED30031328	0.860999329	NA
SMED30031625	0.741784038	NA
SMED30021504	0.927230047	NA
SMED30031131	0.794768612	NA
SMED30032626	0.794768612	NA
SMED30025196	0.681230239	NA
SMED30015509	1.192152918	NA
SMED30033387	0.965076171	NA
SMED30023352	1.241825956	NA
SMED30035724	0.883076235	NA
SMED30032389	0.902700152	NA
SMED30021086	1.241825956	NA
SMED30016660	1.059691482	NA
SMED30023404	1.074847253	NA
SMED30023002	1.17435959	NA
SMED30029806	1.127220841	NA
SMED30024550	1.093332482	NA
SMED30015305	1.085242419	NA
SMED30000262	1.08377538	NA
SMED30023573	1.133999117	NA
SMED30011267	1.068826754	NA
SMED30032614	1.204194866	NA
SMED30020377	1.068641579	NA
SMED30006169	1.0227255	NA
SMED30023884	0.901528574	NA
SMED30029808	1.0077666	NA
SMED30004384	0.878428466	NA
SMED30018739	0.962088319	NA
SMED30003234	1.097858336	NA
SMED30001699	0.794768612	NA
SMED30009457	0.954754501	NA
SMED30031976	0.990635758	NA
SMED30017448	0.992162123	NA
SMED30027272	1.045467435	NA
SMED30006794	0.794768612	NA
SMED30024045	0.927230047	NA
SMED30016399	1.192152918	NA
SMED30010766	0.836598539	NA
SMED30023779	1.167823266	NA
SMED30007232	0.946958346	NA
SMED30032303	0.920258392	NA
SMED30035389	1.061123498	NA
SMED30007279	0.981772991	NA
SMED30018266	1.192152918	NA
SMED30019588	1.059691482	NA
SMED30010770	0.794768612	NA
SMED30003211	0.794768612	NA
SMED30034424	0.883076235	NA
SMED30031886	0.965076171	NA
SMED30005865	0.957334919	NA
SMED30028957	1.16566063	NA
SMED30019573	1.153696372	NA
SMED30011079	1.006345239	NA
SMED30017512	0.946153109	NA
SMED30016516	1.143038003	NA
SMED30014024	1.220537511	NA
SMED30005288	1.131681393	NA
SMED30000132	1.372782147	NA
SMED30001371	1.002099554	NA
SMED30008522	1.01703441	NA
SMED30008055	1.589537223	NA
SMED30001064	1.103186282	NA
SMED30030583	0.198692153	NA
SMED30025914	1.589537223	NA
SMED30012285	0.397384306	NA
SMED30027864	1.192152918	NA
SMED30007703	1.589537223	NA
SMED30021077	1.045748173	NA
SMED30025262	1.589537223	NA
SMED30002988	0.397384306	NA
SMED30033886	0.794768612	NA
SMED30025020	1.135383731	NA
SMED30013796	0.72251692	NA
SMED30015756	1.076249162	NA
SMED30003047	0.72251692	NA
SMED30007764	0.72251692	NA
SMED30016119	0.855904659	NA
SMED30012928	0.953722334	NA
SMED30006093	1.457075788	NA
SMED30001987	1.092806841	NA
SMED30020347	1.133522446	NA
SMED30027029	1.457075788	NA
SMED30027015	0.958397443	NA
SMED30031578	1.039697303	NA
SMED30035142	1.112676056	NA
SMED30033738	1.192152918	NA
SMED30034753	1.589537223	NA
SMED30023843	1.324614353	NA
SMED30005027	0.932136026	NA
SMED30031565	0.993460765	NA
SMED30034228	0.993460765	NA
SMED30002533	0.993460765	NA
SMED30018391	0.94294581	NA
SMED30021081	1.122026275	NA
SMED30003066	0.910511613	NA
SMED30006843	0.970454305	NA
SMED30029444	1.192152918	NA
SMED30003927	0.936691578	NA
SMED30025667	0.96162611	NA
SMED30012979	1.248922104	NA
SMED30031348	1.101455794	NA
SMED30030242	1.986921529	NA
SMED30022976	1.589537223	NA
SMED30033353	1.589537223	NA
SMED30022668	1.589537223	NA
SMED30008199	1.986921529	NA
SMED30009267	1.986921529	NA
SMED30025208	1.589537223	NA
SMED30023382	1.589537223	NA
SMED30032630	0.972701883	NA
SMED30011639	1.986921529	NA
SMED30021538	1.589537223	NA
SMED30031294	1.986921529	NA
SMED30030653	1.986921529	NA
SMED30006805	1.986921529	NA
SMED30022430	1.589537223	NA
SMED30031583	1.986921529	NA
SMED30030071	1.059691482	NA
SMED30006606	1.986921529	NA
SMED30028556	1.589537223	NA
SMED30023282	1.589537223	NA
SMED30029674	1.986921529	NA
SMED30003036	1.589537223	NA
SMED30007427	1.589537223	NA
SMED30000326	1.589537223	NA
SMED30021650	1.589537223	NA
SMED30031623	1.589537223	NA
SMED30016317	1.589537223	NA
SMED30007914	1.589537223	NA
SMED30016199	1.589537223	NA
SMED30034322	1.589537223	NA
SMED30024284	1.589537223	NA
SMED30000306	1.589537223	NA
SMED30026281	1.589537223	NA
SMED30027965	1.589537223	NA
SMED30014306	1.589537223	NA
SMED30010071	1.986921529	NA
SMED30004244	0.993460765	NA
SMED30031992	1.589537223	NA
SMED30024741	1.986921529	NA
SMED30019902	1.589537223	NA
SMED30009528	1.986921529	NA
SMED30014464	1.589537223	NA
SMED30010132	1.986921529	NA
SMED30010540	1.986921529	NA
SMED30002280	1.059691482	NA
SMED30010258	1.589537223	NA
SMED30012715	1.589537223	NA
SMED30001778	1.589537223	NA
SMED30032013	1.589537223	NA
SMED30004953	1.589537223	NA
SMED30010456	1.589537223	NA
SMED30026544	1.589537223	NA
SMED30008268	1.589537223	NA
SMED30000023	1.589537223	NA
SMED30003820	1.589537223	NA
SMED30035658	1.589537223	NA
SMED30027180	1.589537223	NA
SMED30003048	1.589537223	NA
SMED30008021	1.986921529	NA
SMED30013544	1.589537223	NA
SMED30032045	0.966438632	NA
SMED30005685	1.031379114	NA
SMED30031879	1.112676056	NA
SMED30018276	0.853640361	NA
SMED30031544	0.936060809	NA
SMED30018566	0.995283628	NA
SMED30026771	0.904991996	NA
SMED30002759	1.271629779	NA
SMED30012060	1.097202685	NA
SMED30024999	1.0916099	NA
SMED30015105	1.103845294	NA
SMED30014131	1.198667414	NA
SMED30004454	1.017560891	NA
SMED30032250	1.099429913	NA
SMED30022251	0.929366522	NA
SMED30033909	0.927230047	NA
SMED30013293	1.043875191	NA
SMED30004334	1.055823995	NA
SMED30011885	1.111911856	NA
SMED30018334	1.005148538	NA
SMED30029768	1.092806841	NA
SMED30013941	0.887183567	NA
SMED30001577	1.020150755	NA
SMED30028431	0.986609311	NA
SMED30008950	1.006706908	NA
SMED30007239	1.076044746	NA
SMED30008491	0.918094776	NA
SMED30015393	0.794768612	NA
SMED30033073	0.939271996	NA
SMED30035046	0.867020304	NA
SMED30032546	0.867020304	NA
SMED30001272	0.89569161	NA
SMED30034950	0.794768612	NA
SMED30024061	0.794768612	NA
SMED30018780	0.794768612	NA
SMED30033070	0.728537894	NA
SMED30030430	0.794768612	NA
SMED30012596	1.156027072	NA
SMED30033852	0.975755523	NA
SMED30013828	1.093906613	NA
SMED30026467	1.127553498	NA
SMED30028417	0.978176753	NA
SMED30020136	1.123638382	NA
SMED30011581	0.930460814	NA
SMED30005834	0.794768612	NA
SMED30024984	1.0393128	NA
SMED30016279	1.081254972	NA
SMED30000212	0.998830823	NA
SMED30033013	0.794768612	NA
SMED30023284	0.794768612	NA
SMED30012757	0.883076235	NA
SMED30005110	0.852922413	NA
SMED30011127	1.082458291	NA
SMED30035415	0.90073776	NA
SMED30010135	0.908306985	NA
SMED30020768	0.978176753	NA
SMED30029578	0.927230047	NA
SMED30035287	1.010631691	NA
SMED30013932	1.020803721	NA
SMED30013450	1.00455525	NA
SMED30002277	1.119299128	NA
SMED30030346	0.871681703	NA
SMED30000120	1.39084507	NA
SMED30021848	0.979879276	NA
SMED30000902	1.39084507	NA
SMED30022980	1.112676056	NA
SMED30020571	1.589537223	NA
SMED30016648	1.430583501	NA
SMED30014079	1.39084507	NA
SMED30027046	1.589537223	NA
SMED30013456	1.39084507	NA
SMED30032510	1.589537223	NA
SMED30017892	1.112676056	NA
SMED30028730	1.39084507	NA
SMED30021931	1.39084507	NA
SMED30023388	0.838922423	NA
SMED30020102	1.589537223	NA
SMED30024675	1.589537223	NA
SMED30016357	0.841519706	NA
SMED30023391	0.960709311	NA
SMED30027428	1.135383731	NA
SMED30027438	1.137341289	NA
SMED30000930	1.062883324	NA
SMED30027236	0.927230047	NA
SMED30028929	0.968964472	NA
SMED30017957	0.90314615	NA
SMED30021469	0.883076235	NA
SMED30011735	0.908306985	NA
SMED30005745	0.794768612	NA
SMED30028737	0.650265228	NA
SMED30020584	0.904391868	NA
SMED30008640	0.496730382	NA
SMED30014658	1.130133402	NA
SMED30018521	0.973981142	NA
SMED30025589	0.975397842	NA
SMED30008192	0.906036217	NA
SMED30008654	0.983815514	NA
SMED30021078	0.98743979	NA
SMED30025126	1.127462449	NA
SMED30002138	1.112676056	NA
SMED30020633	0.937826962	NA
SMED30031000	1.100157028	NA
SMED30013868	0.955508331	NA
SMED30035451	0.874245473	NA
SMED30014023	0.874245473	NA
SMED30027186	0.863878926	NA
SMED30005146	1.217517873	NA
SMED30016376	1.030614582	NA
SMED30030712	1.132968021	NA
SMED30003430	0.904391868	NA
SMED30007673	1.092806841	NA
SMED30015411	1.010173189	NA
SMED30008989	1.10936452	NA
SMED30023507	0.966408781	NA
SMED30004422	0.98743979	NA
SMED30003051	1.025136325	NA
SMED30009510	1.031804864	NA
SMED30034137	1.236306729	NA
SMED30000225	0.993460765	NA
SMED30019877	0.94550059	NA
SMED30015136	0.967544397	NA
SMED30010744	1.075555127	NA
SMED30027250	1.070638708	NA
SMED30028469	1.430583501	NA
SMED30023777	0.93298924	NA
SMED30027222	0.995552261	NA
SMED30032610	1.079848657	NA
SMED30025832	0.993460765	NA
SMED30026859	0.991159311	NA
SMED30019421	1.135383731	NA
SMED30035202	1.160614481	NA
SMED30034037	1.116972103	NA
SMED30012499	1.025507886	NA
SMED30005172	1.204971766	NA
SMED30017872	0.891691613	NA
SMED30011750	1.053229949	NA
SMED30021616	0.932324718	NA
SMED30017245	1.031379114	NA
SMED30001880	1.025805999	NA
SMED30026540	1.077652355	NA
SMED30003352	0.95505808	NA
SMED30025486	1.142479879	NA
SMED30019272	0.965076171	NA
SMED30007267	0.894114688	NA
SMED30007501	0.794768612	NA
SMED30003382	0.794768612	NA
SMED30019496	0.706460988	NA
SMED30026337	1.016564503	NA
SMED30032793	1.324614353	NA
SMED30008487	1.044107784	NA
SMED30005021	0.944372115	NA
SMED30035606	0.874245473	NA
SMED30000741	0.874245473	NA
SMED30030101	0.992662804	NA
SMED30033939	1.024325565	NA
SMED30003625	0.874245473	NA
SMED30001320	0.874245473	NA
SMED30035139	0.794768612	NA
SMED30014211	0.794768612	NA
SMED30027379	0.794768612	NA
SMED30017250	0.953722334	NA
SMED30010817	0.794768612	NA
SMED30033010	0.867020304	NA
SMED30015923	0.874245473	NA
SMED30022653	1.16877737	NA
SMED30031464	1.121452642	NA
SMED30017847	0.741784038	NA
SMED30015660	1.192152918	NA
SMED30014551	1.248922104	NA
SMED30032117	0.920258392	NA
SMED30022376	1.355781749	NA
SMED30018763	1.16566063	NA
SMED30013865	1.16566063	NA
SMED30031032	1.069880823	NA
SMED30033113	0.908306985	NA
SMED30003362	0.908306985	NA
SMED30004024	0.794768612	NA
SMED30024940	1.006513534	NA
SMED30021276	0.949593666	NA
SMED30025723	1.222720941	NA
SMED30013366	1.105765025	NA
SMED30011561	0.715291751	NA
SMED30032277	1.059691482	NA
SMED30034168	1.012043484	NA
SMED30005375	1.192152918	NA
SMED30012299	0.794768612	NA
SMED30002648	1.000626711	NA
SMED30007225	1.065712457	NA
SMED30021151	1.094626366	NA
SMED30016779	1.110966877	NA
SMED30007706	1.049094567	NA
SMED30011209	0.943787726	NA
SMED30016802	1.134281417	NA
SMED30019181	0.935613682	NA
SMED30001856	1.103416616	NA
SMED30022006	2.384305835	NA
SMED30016938	1.986921529	NA
SMED30008061	2.384305835	NA
SMED30007443	2.384305835	NA
SMED30034143	2.384305835	NA
SMED30003378	0.993460765	NA
SMED30001174	1.192152918	NA
SMED30012745	2.384305835	NA
SMED30031720	3.179074447	NA
SMED30021385	1.121042042	NA
SMED30033398	1.062035932	NA
SMED30031387	1.091000549	NA
SMED30030046	0.958397443	NA
SMED30030720	1.023264588	NA
SMED30025197	1.011523688	NA
SMED30014028	0.84958024	NA
SMED30004913	0.883076235	NA
SMED30001693	0.952460797	NA
SMED30018776	1.011943756	NA
SMED30022453	1.0393128	NA
SMED30012927	1.082529661	NA
SMED30026619	1.041420939	NA
SMED30005707	1.093553804	NA
SMED30008001	0.999430057	NA
SMED30014795	1.192152918	NA
SMED30018103	0.962088319	NA
SMED30007714	0.9382685	NA
SMED30032319	1.017790416	NA
SMED30009793	0.889383923	NA
SMED30034181	0.863878926	NA
SMED30008819	1.075474121	NA
SMED30002176	0.863878926	NA
SMED30032236	0.93298924	NA
SMED30017330	1.077754405	NA
SMED30020131	0.794768612	NA
SMED30034690	1.095014532	NA
SMED30016732	1.018297284	NA
SMED30025123	0.794768612	NA
SMED30033250	0.794768612	NA
SMED30025737	1.01553767	NA
SMED30027312	1.112676056	NA
SMED30024297	0.794768612	NA
SMED30033282	1.059691482	NA
SMED30028321	1.324614353	NA
SMED30001708	0.794768612	NA
SMED30033760	0.794768612	NA
SMED30033694	0.794768612	NA
SMED30026226	1.089517236	NA
SMED30035574	0.794768612	NA
SMED30022959	0.794768612	NA
SMED30017639	0.794768612	NA
SMED30034393	1.236306729	NA
SMED30032313	1.192152918	NA
SMED30019951	0.982929378	NA
SMED30028448	0.932324718	NA
SMED30025050	0.961413643	NA
SMED30013495	0.99049521	NA
SMED30012480	1.091536431	NA
SMED30034812	1.074975494	NA
SMED30007041	1.027718032	NA
SMED30017096	1.118563231	NA
SMED30021463	0.916321458	NA
SMED30035681	1.065712457	NA
SMED30006799	0.995250784	NA
SMED30009721	1.045371327	NA
SMED30034374	1.092806841	NA
SMED30005211	1.248922104	NA
SMED30028709	1.248922104	NA
SMED30010528	1.457075788	NA
SMED30008331	1.248922104	NA
SMED30011943	1.092806841	NA
SMED30027623	0.938583884	NA
SMED30005459	0.972323302	NA
SMED30011117	1.028975787	NA
SMED30001342	0.96731706	NA
