timepoint	epi	muscle	neuron
13_42_16	7dpa2	0.965012804368277	0.939762247327309	-0.0762794177690148
15_9_16	7dpa2	0.604236490175257	0.889867685165839	0.849746168857802
15_12_16	7dpa2	0.330674469956302	0.933968140300796	-0.0749044359508284
15_21_16	7dpa2	0.0448241039112387	0.913333643110034	0.675313314664779
15_23_16	7dpa2	0.653482639588919	0.0820003908834198	-0.0512542900597819
15_34_16	7dpa2	0.829059926959401	1.3720546262185	-0.0769196630803961
15_35_16	7dpa2	0.813488830318117	-0.337629153118955	0.255796941047294
17_99_16	7dpa2	0.293382999131598	0.639388780893324	-0.0822427694038645
17_101_16	7dpa2	0.241497773929059	0.547805387553283	0.455201007031138
17_103_16	7dpa2	0.0188395667017112	1.2946929758707	0.313258861050422
17_111_16	7dpa2	0.848677653526801	0.42537373669233	-0.0655971359023903
17_148_16	7dpa2	0.648043863105747	0.986523516127528	0.233327881284699
17_150_16	7dpa2	0.66290496664742	1.33094599502585	-0.128489454055401
18_84_16	7dpa2	0.710192668249198	0.0786298243429449	-0.0857685397938744
18_102_16	7dpa2	0.193690178427634	0.411964670230036	-0.210611481086664
2_11_16	7dpa2	0.0191507619656437	1.21023837164342	0.257219994105491
2_12_16	7dpa2	0.796089803135791	0.609930300748683	0.0752260708671687
2_44_0_16	7dpa2	1.18984466440565	0.374280630923473	-0.207678763044445
2_44_1_16	7dpa2	1.301520278925	0.434222771930286	0.0315586618838884
2_75_16	7dpa2	0.411919655526082	0.532170185031809	0.134551540077069
20_2_16	7dpa2	0.60146423658046	0.49849714261242	-0.1398700014012
21_10_16	7dpa2	0.921193240833106	0.43197184267089	-0.136947443887966
21_13_16	7dpa2	1.11642558257239	0.404131083467564	-0.095915951908717
21_18_16	7dpa2	0.546065592628018	0.801304122514922	-0.11805883569823
21_19_16	7dpa2	0.09217972746841	0.99813126927675	-0.117503682815785
21_98_16	7dpa2	1.27936192387742	0.49316888843052	-0.150837854904761
22_16_16	7dpa2	1.30217846280095	0.662874338379208	-0.171162106738829
23_4_16	7dpa2	0.40465382693365	0.149260906228086	-0.082426852570958
23_10_16	7dpa2	0.500735723889681	-0.208218797784608	-0.166173183680494
23_11_16	7dpa2	0.658090285833996	0.780025910270154	0.0698384475854912
25_11_16	7dpa2	0.849441023146946	0.516321582849943	0.269470152959775
27_10_16	7dpa2	0.56541960832001	0.685236736059897	0.0530225095993241
27_11_16	7dpa2	0.5185651196872	0.633830256020797	0.156769200640415
29_1_16	7dpa2	2.11173364594131	-0.0396496389394201	0.367941347484307
29_3_16	7dpa2	0.263004304992392	-0.263311582639809	-0.077590169801437
3_6_0_16	7dpa2	1.22265383249142	0.359344371098152	0.492340326173413
3_6_1_16	7dpa2	1.15877981439568	-0.0130432308675901	-0.126978624743193
3_14_16	7dpa2	0.722901988420844	0.389370539061644	-0.0824090093676274
3_15_16	7dpa2	0.852769206267339	0.567791169582387	-0.248471467020728
3_24_0_16	7dpa2	0.606517019767617	0.32927186830817	0.021531959346195
3_25_0_16	7dpa2	0.733640193509598	-0.165022872386649	0.275027432176046
3_25_1_16	7dpa2	0.90461344869275	0.604908301128554	0.151806566068242
3_27_0_16	7dpa2	1.19755173382073	0.591975343339111	0.0495778750053161
3_27_1_16	7dpa2	1.15936011352952	0.531500071579182	0.266753309577487
3_73_16	7dpa2	1.04906776880412	0.125357912347017	-0.153901002911617
5_1_16	7dpa2	0.293986663972632	1.18688945977916	0.244814667763364
5_5_16	7dpa2	0.615399043379762	0.821005314145251	0.100570824834773
5_30_16	7dpa2	0.696279579978362	0.734165480873185	0.173558538400153
5_33_16	7dpa2	0.132806209369742	1.27689912061711	-0.150735167745188
5_34_16	7dpa2	0.439849743400485	0.795432483061629	-0.158171805319074
5_36_16	7dpa2	0.0355167750324197	1.14007916734467	0.567302048897808
5_47_0_16	7dpa2	0.246120449935013	0.912411251854969	0.0977119124456921
5_102_16	7dpa2	0.0650765890019833	1.6152602371507	0.0199131965585876
5_167_16	7dpa2	0.605778550803264	0.755279900575695	-0.119874434457292
6_67_16	7dpa2	0.899601491683564	-0.201695899551341	0.198619238886582
7_5_16	7dpa2	0.344245891007671	0.571996992131315	0.109565096830325
7_12_16	7dpa2	0.694393610109915	0.637778709190763	-0.0520753208510475
7_13_16	7dpa2	0.477515361744658	0.436800210545635	-0.104758250332089
7_19_16	7dpa2	0.427120555856003	1.01563036821227	-0.165003439875251
7_33_16	7dpa2	1.25830711473433	0.333210646265823	-0.0697047346696368
7_36_16	7dpa2	0.467920415441608	0.338449238198495	-0.176619006326616
7_37_16	7dpa2	0.689810080602646	0.171788224108002	-0.163443851760634
7_63_16	7dpa2	1.06399894600385	0.913702531006109	-0.0602646471779302
7_64_16	7dpa2	0.655619254327275	0.717227882565684	-0.151809468663003
7_136_16	7dpa2	1.16399848412815	0.794445434348692	-0.150792057402521
7_137_0_16	7dpa2	0.72857842428732	0.578327884624156	-0.189327239032771
7_137_1_16	7dpa2	0.88665137452555	0.517524521671231	-0.0147846656711401
7_145_16	7dpa2	1.03211318179448	0.907243379575601	-0.09540270830905
7_150_0_16	7dpa2	0.474641617164612	1.4561650484114	-0.135317128164052
7_150_1_16	7dpa2	0.54400920177267	1.07436056370334	0.681991188085137
7_151_0_16	7dpa2	0.846281883116635	0.730825657966637	-0.0526735140779876
7_151_1_16	7dpa2	0.929970755948375	0.474339811476305	-0.202755108875078
7_151_2_16	7dpa2	0.784200181480631	0.658172516590736	-0.0827266374478954
7_152_0_16	7dpa2	1.0110866098775	0.85770022912688	-0.0407200299128747
7_152_1_16	7dpa2	0.745828955460182	0.592727974927618	-0.180227613432166
7_152_2_16	7dpa2	0.92055625818118	0.881151677840848	-0.209264958005878
7_154_0_16	7dpa2	0.403230480545035	0.681109958225212	-0.231308104349938
7_158_16	7dpa2	0.767184684734004	0.6972474498067	-0.156630651411488
7_161_0_16	7dpa2	0.763350514847575	0.907083729107753	-0.0831278685660707
16_357_17	WT	1.31232875804003	-1.02825940588874	-0.114576068052133
21_92_17	WT	0.679141069728356	-0.0603898705622656	-0.174127708989821
24_28_17	WT	0.863188853712116	-0.0726448054145297	-0.0321962454747758
24_30_17	WT	0.781449922288342	0.134822901636553	-0.0370608181439167
24_31_0_17	WT	0.952070027848484	-0.0606036238268224	-0.199775521561551
24_31_1_17	WT	1.18400993470358	-0.295950246257717	-0.197896887542675
24_32_17	WT	0.789556292306953	0.143696984094786	0.141877577662414
24_58_0_17	WT	0.949255313579566	-0.0982341596498026	-0.181727672800178
24_58_1_17	WT	0.853573659017636	-0.336547165082314	-0.187050771888697
24_62_17	WT	1.07921596759859	-0.29967556559726	-0.0422281718406225
24_68_1_17	WT	0.897774604222727	0.162605553084389	-0.0631768151207593
24_70_0_17	WT	0.885093689356753	0.438576092573114	0.185140170467536
26_224_0_17	WT	0.977109220255596	0.0683148737848243	-0.132769241079112
26_224_1_17	WT	0.602514141393732	-0.077486029230257	-0.220461974140096
26_225_17	WT	0.612372471371036	0.228902286401561	0.227106004228837
26_226_0_17	WT	0.193215040868487	0.41961267279444	-0.0442083564323851
26_237_17	WT	0.69952477825583	0.0377715631732645	-0.0648782462088795
26_238_17	WT	0.820625718998198	0.706606037764821	0.167310228854771
26_239_17	WT	0.608885535952066	0.84181966999423	0.163932795874607
26_243_17	WT	0.687576754904231	0.29093760848762	-0.0779417893282308
26_245_17	WT	0.371101061522235	0.206750379844157	-0.218377128046424
26_246_0_17	WT	0.235807569648551	0.947116983866379	-0.259357479552185
26_246_1_17	WT	0.398368846174081	0.396493442989079	-0.021132677267919
26_246_3_17	WT	0.248173634989119	0.468776894306033	0.00767695756849035
26_246_4_17	WT	0.360324785880208	0.253147260932804	-0.261489887219284
26_246_5_17	WT	0.446943806534255	0.330947918180168	-0.243849711968969
26_246_6_17	WT	0.400112694353483	0.674842277135111	-0.26443000923108
26_248_0_17	WT	0.522783227627635	0.248248588570332	0.0678844766979027
26_248_1_17	WT	-0.0663427807494557	0.182847721060989	-0.0431653032841765
26_252_2_17	WT	-0.00454449492428521	0.711313250771648	-0.257740522709991
26_255_0_17	WT	0.50044590174364	0.373940876570432	-0.0904007330472891
26_255_1_17	WT	0.658520622557388	-0.12443694383279	0.16319368437151
26_258_0_17	WT	0.981065077373352	-0.0239552440785307	-0.0591038177147195
26_258_1_17	WT	0.904434118964253	-0.00680077062338436	0.150312946020093
26_260_17	WT	0.844623423589856	0.462240255133985	0.0820049578203225
26_272_17	WT	0.588637174001397	0.115890143349531	0.133629246519227
26_288_0_17	WT	0.847247889217052	-0.152126294633934	0.390557960230269
26_288_1_17	WT	0.566409645911578	0.14684731475641	-0.168861591057102
26_289_0_17	WT	0.674939254312741	0.304233255311802	-0.224249346052587
26_289_1_17	WT	0.513831224517912	0.818170184887879	-0.0101157088104909
26_293_0_17	WT	0.871967393353132	0.0567170349528625	-0.0376796947590361
26_293_1_17	WT	0.173754147987365	0.36589385448586	-0.149983082734158
26_306_17	WT	0.446092370632184	0.404005810461832	-0.253767149371487
26_356_1_17	WT	0.262236005579392	0.173551021453997	-0.190850771836722
26_361_0_17	WT	0.92369031952317	0.252773046046254	0.084468464304742
3_867_17	WT	0.334325942307908	0.101983230944698	0.0243597030624784
3_870_17	WT	1.0396838859788	0.470710077961346	-0.17372756094649
3_875_17	WT	0.537744962805428	0.55180671165866	-0.124800289355465
3_876_17	WT	0.629952098034325	0.448424077678073	0.31853400260054
3_898_17	WT	0.507121123820202	0.316721195367198	0.186860107087855
32_424_17	WT	1.11993562029071	0.476655999441387	0.207232544298085
32_425_0_17	WT	0.812293756775432	-0.192060439317082	0.377354823273887
32_425_1_17	WT	1.03543527258647	-0.0914712615426596	0.0435817208998977
32_426_0_17	WT	1.04904664778787	-0.249794142724497	-0.0348980448087517
32_426_1_17	WT	1.02771661129698	-0.120960096669657	0.075612957814973
32_427_17	WT	1.10931545180878	-0.425167593254166	0.212247326293587
32_431_17	WT	1.11927714504834	-0.136113677988974	-0.109807333297232
32_432_17	WT	1.11207259768662	0.0304607433252446	0.0215777050180263
32_450_17	WT	1.11196353900144	0.0399138124702645	-0.088345037159895
32_452_0_17	WT	1.23005110941837	-0.65022800095947	-0.175682773277823
32_455_1_17	WT	0.805342202015868	0.115642232543703	0.0397850862692687
32_461_17	WT	1.24462955691304	0.574632844423753	-0.0761114486164909
32_462_17	WT	0.533744503828719	0.127798591324621	0.0035672245782909
32_463_17	WT	0.94445381907967	-0.213901475999146	-0.0953446065112453
32_465_17	WT	0.854156249669383	-0.273771885618166	-0.148101954849061
32_466_0_17	WT	1.06625903598695	0.00719909879885217	-0.0933697354353422
32_466_1_17	WT	0.909047910156357	0.35371776174185	0.0644836815319725
32_469_17	WT	0.867008228870731	0.33144980042048	-0.0348585860819896
32_470_0_17	WT	1.00634620444227	0.292623796698752	0.0083440045382952
32_470_1_17	WT	0.908252252189456	-0.0427113624972268	-0.00878198600113056
32_474_0_17	WT	0.767152606053372	0.0536509133397822	-0.163260361634253
32_474_1_17	WT	0.650577942519495	-0.0219684564300147	0.201865165917162
32_476_17	WT	0.945462323794338	-0.0908816896216191	-0.153731919868248
32_480_0_17	WT	0.636353282499826	-0.253323305422618	-0.0954810316972732
32_480_1_17	WT	0.701712234365957	0.287075370337427	0.00832273871130695
32_481_0_17	WT	0.693338534302932	-0.17210256250281	-0.167363832415993
32_481_1_17	WT	0.606873722663622	-0.254527375975933	-0.150570823964798
32_482_17	WT	0.784773096394502	0.223208110744491	0.228233311781236
33_17_17	WT	0.80061834652322	-0.0631566851033933	0.0925659342909149
33_24_0_17	WT	0.943418388591413	0.198274261482132	0.165541970481299
34_370_17	WT	0.879751264368919	0.763088429165579	-0.179715403171437
34_372_17	WT	0.676215112729511	0.479260248355019	0.0254315265420455
34_376_17	WT	0.903203659357473	-0.043032104443504	0.0641340764040093
34_395_17	WT	0.663497290271149	0.349201353310837	-0.233613974549475
38_50_0_17	WT	0.971465736091681	0.153367658283059	0.296124296767336
38_59_0_17	WT	0.984341230207597	-0.258108232095896	0.299719144679466
38_59_1_17	WT	0.865297267319617	0.0486356919354429	0.18311040069266
38_59_2_17	WT	0.595062460964197	0.14075686498338	0.159895517546805
38_59_3_17	WT	1.09029674156522	-0.327685821559444	0.215712044738816
38_61_0_17	WT	0.75756373631474	0.0585826723185789	0.136912549764496
38_61_1_17	WT	0.8730283065703	0.195865422202188	-0.00213993106230004
38_61_2_17	WT	0.842971090714889	0.203468336055741	-0.172117408409805
38_61_3_17	WT	0.853757646593516	-0.0474243975796695	-0.14512115854818
38_64_0_17	WT	0.942529583617072	0.268578790145956	-0.0211375275792802
38_64_1_17	WT	0.86541452819339	0.672636507417403	0.115220423131302
38_64_2_17	WT	1.05327014350297	0.0265576548767177	-0.0358213236814447
38_67_17	WT	0.488397682986823	0.767859501365865	0.0324325277672532
38_68_0_17	WT	0.898528856116295	0.157254200866235	-0.241338518162134
38_68_1_17	WT	0.555352453395079	-0.237337754348164	-0.0889811772037853
38_69_1_17	WT	0.806771380456766	0.510996410041007	-0.0928962542170518
38_70_0_17	WT	0.874182767005651	0.0760276736947028	-0.0178907272071787
38_70_1_17	WT	0.62493436992312	0.510427625024075	-0.0333509358075023
38_70_2_17	WT	0.862416508585022	0.115271808188235	0.0509459790492132
38_75_0_17	WT	0.822337067859283	0.268733524443848	0.220033669382619
38_75_1_17	WT	1.0144836969597	0.229228566053991	0.0930696242053883
38_75_2_17	WT	0.900450170662338	-0.166078754597606	0.361401134311157
38_76_0_17	WT	1.10009739530477	0.78423276801232	0.228187949784607
38_76_1_17	WT	0.894636179685363	-0.0609313828460245	-0.251348268547859
38_76_2_17	WT	0.848542771107349	-0.237553302023636	-0.262273235230785
38_77_0_17	WT	0.881443143561837	0.311820848571602	0.140106415260128
38_77_1_17	WT	0.7641120961204	0.810887074619298	-0.0859187841566911
38_78_0_17	WT	0.694217980395144	0.427682295060671	-0.188097392417209
38_80_0_17	WT	1.17719449219559	0.535772531101698	-0.206558768923938
38_80_1_17	WT	0.997586188289246	0.341608524531061	-0.0194766058260402
38_80_2_17	WT	1.12636196374959	-0.512251342656861	-0.108420708152191
38_80_3_17	WT	0.697092361133218	-0.00753173269126495	-0.00267121969609629
38_81_0_17	WT	0.770298853384068	0.0421795650060521	0.140313790419568
38_81_1_17	WT	0.838155138397846	0.0630661228670388	-0.0866588898987823
38_81_2_17	WT	0.886872234142069	0.119592968183272	0.0258460554480937
38_81_3_17	WT	0.657100503810613	0.37843259700156	-0.0720834736167168
38_81_4_17	WT	0.763980286880232	0.235395696218594	0.0133713538040827
4_784_0_17	WT	1.07159415682993	-0.0439398532849233	0.193671988149844
4_785_0_17	WT	1.23539743576508	-0.017741274455332	-0.0427476365508495
4_788_17	WT	1.63998039570776	0.22703061360396	-0.139298968606016
4_791_0_17	WT	0.947748409104947	-0.0538515288109165	-0.0396336713728369
4_791_1_17	WT	1.19926882623476	-0.477848827830428	-0.101057207879738
4_791_2_17	WT	1.31406128369865	-0.276914960248208	0.0341810495437951
4_792_0_17	WT	1.32603575706165	0.185540979677897	0.174373054161472
4_792_1_17	WT	1.15374239585668	0.137987041701649	0.131205689103104
4_794_0_17	WT	1.2372550365207	0.123092142319654	-0.0642955877372738
4_794_1_17	WT	1.08621168538303	0.317973695820855	-0.0631567745041463
4_798_0_17	WT	1.20314271044872	-0.15263021776559	-0.209738359500504
4_798_1_17	WT	1.32487381155377	0.0340270809995569	-0.0599068396344646
4_798_2_17	WT	1.56720229789427	0.23773547488803	0.345273992523626
4_798_3_17	WT	1.32843724301946	0.00147709761318615	-0.218076031965745
4_798_4_17	WT	1.13613629939273	-0.107394815514342	-0.123541484204533
4_800_2_17	WT	1.44665398582354	-0.173887969080101	-0.0383685848676593
4_804_17	WT	1.25358269135233	-0.136563388440698	-0.169780068765456
4_816_0_17	WT	1.2109120922763	0.128516827256382	-0.114979724878273
4_816_1_17	WT	1.16141205265571	0.258638890336428	-0.103626829078449
4_816_2_17	WT	1.03654674404251	0.170917249023881	-0.0502259148307923
4_816_3_17	WT	1.10418833956345	-0.0426573841334319	0.226827464057709
4_818_0_17	WT	1.06825182583892	-0.300458829967604	-0.017055440087572
4_818_1_17	WT	0.926638950907585	-0.0595790763833981	0.0506218183136183
4_825_17	WT	1.07410566145371	0.162594029537148	-0.127181491297202
4_830_17	WT	1.03493949170575	0.222211822310659	-0.123043975675505
4_832_0_17	WT	0.956529818415309	0.162483150379195	-0.113167063638178
4_832_1_17	WT	0.819322591064862	-0.0240604719333604	0.402836847892868
4_832_2_17	WT	1.00645354553533	0.356518700141355	0.0719462893482733
4_832_3_17	WT	1.2294013211681	0.0425119549858812	-0.142925348225369
4_833_0_17	WT	1.37845175402391	0.13316849857531	-0.0215169312071403
4_833_3_17	WT	1.29408508776377	-0.430477991318996	-0.0507100009278899
4_834_2_17	WT	1.28582341878814	-0.0745477495745	0.0279944276757384
4_834_3_17	WT	1.00525924164425	-0.199633909399552	-0.230430147735352
4_862_0_17	WT	1.19501612038508	-0.0175645040422181	0.0712637154677039
4_862_1_17	WT	1.32914667630357	-0.498522945989633	0.00901213509537724
4_863_0_17	WT	1.03271505195861	0.183511195111215	0.331680378804115
4_863_1_17	WT	0.892633082431838	0.139880592716433	0.0262144882858411
4_864_17	WT	0.968623180482	0.226707498342219	-0.0959689955009516
4_865_0_17	WT	1.07871722398956	0.109439458774546	0.155776064777739
4_865_1_17	WT	1.12463922406691	-0.0572464905219603	0.0108218106483987
4_866_0_17	WT	0.961119830966046	-0.0136844970526844	-0.112796369385274
4_866_1_17	WT	1.14700919992624	-0.205016766168584	-0.172236393938945
4_866_2_17	WT	1.18670033636274	-0.0216466955374486	-0.129113285662122
4_866_3_17	WT	0.96283213399514	0.409877548159427	0.012373929352424
4_867_0_17	WT	1.27260387626554	0.0211060969485988	0.165328394810406
4_867_1_17	WT	1.16541852758412	-0.00390391637889009	0.246972184840687
4_867_2_17	WT	1.02172585208963	0.0604677137591727	-0.13783928224787
4_867_3_17	WT	1.15495646587409	-0.0772977863128008	0.0716631662767944
4_873_17	WT	1.01528194013601	-0.0383093556849632	0.0783141335264042
4_874_17	WT	1.35046227392994	0.17013852330467	0.0900566049982558
4_875_0_17	WT	1.13946728255037	0.0115934714436028	-0.0534884773287888
4_875_1_17	WT	1.41284124707536	0.0935108684440957	-0.100215919161384
4_879_0_17	WT	1.01817603369481	-0.0707012038436818	0.260243768951911
4_879_1_17	WT	1.30714676673923	-0.136547173200787	-0.258105219018781
4_879_2_17	WT	1.17191502985874	0.318906460018811	0.0794495837391227
4_880_0_17	WT	1.14253054466278	0.529807976041394	-0.173308955951514
4_880_1_17	WT	1.11126965958335	0.178630288578687	-0.0887502121641925
4_881_0_17	WT	0.795799472416709	0.174522673847525	-0.0929853464335033
4_881_1_17	WT	1.12970435954156	-0.0254063922021737	-0.0621608691019368
4_881_2_17	WT	1.09005367208542	-0.018177658753123	-0.0832737799536267
4_881_3_17	WT	0.932123538047763	-0.0397005449350711	0.111030440151183
4_882_0_17	WT	1.04396554112446	0.0333602443131016	0.0616603563673933
4_882_1_17	WT	0.773518878233686	0.11433639303779	0.000774985435056996
4_883_0_17	WT	1.12845829778604	0.00279834908782539	-0.0939312928420484
4_883_1_17	WT	1.15984705383996	0.0400852353238814	0.0462141201708364
4_883_2_17	WT	0.853816746450089	0.476873793912732	0.101432789399639
4_884_0_17	WT	0.94106827852449	0.211758320427162	-0.131183532110177
4_884_1_17	WT	0.933638590913593	0.150160708387556	0.133224852434675
4_885_0_17	WT	1.15936639155605	-0.0495102668307845	-0.145706821396331
4_885_1_17	WT	1.14732336875329	0.1785864808066	-0.0313866314173426
4_885_2_17	WT	1.19348164678209	0.0309102456919899	-0.0527006704379823
4_885_3_17	WT	0.97393313737391	0.0414874333189561	-0.0979262043370355
4_888_0_17	WT	0.928602582357142	0.190376088176966	-0.042234410012643
4_888_1_17	WT	1.31141645368279	0.356072020422976	-0.105182615651818
4_889_0_17	WT	0.902418256660559	-0.163842508915056	-0.116550718468161
4_889_1_17	WT	1.13043698362543	-0.0252208046522906	0.189961435905213
4_889_2_17	WT	1.23321615191122	0.0156054523196802	0.0833984079445602
4_889_3_17	WT	1.23278250233776	0.282067962718497	-0.20776030643937
4_889_4_17	WT	1.11601918365918	0.16975878064723	-0.188867957920903
4_890_0_17	WT	1.3701467789074	-0.116163634738633	0.112421309152513
4_890_1_17	WT	1.21842572577077	-0.230923216101225	0.223562759922168
4_890_2_17	WT	1.32730936824563	-0.0907196130108483	-0.160733075355588
4_893_17	WT	1.29612070896474	0.25062518731045	0.0118605328161161
4_894_17	WT	0.990357965723433	0.199072526691253	0.00106735471244773
4_898_0_17	WT	1.24228803242534	0.266018205909283	-0.213409770530501
4_898_1_17	WT	1.27774305471931	-0.135597864087248	-0.0576196658516643
4_898_2_17	WT	1.36004044430654	0.102321064546347	-0.231042418587778
4_898_3_17	WT	1.26591344759629	0.199220693051179	0.00779353712873687
4_899_0_17	WT	1.4224744437958	-0.0838783975432775	-0.256971186771298
4_899_1_17	WT	1.25954664826344	0.0437968134826705	-0.234236270047133
4_899_2_17	WT	1.33129355993595	-0.0388551913790627	-0.107154688070487
4_900_0_17	WT	1.18154093623441	0.214708131972986	-0.0492628072782238
4_900_1_17	WT	0.807415006430086	-0.111979326912033	-0.01416633069971
4_900_2_17	WT	1.19609766197367	0.181257385795379	-0.0202345441780441
4_916_0_17	WT	1.13536455590096	-0.214829661684484	-0.0489025459207479
4_916_1_17	WT	1.29132021517295	0.167230081405381	0.160396711525758
4_916_2_17	WT	1.2462951913583	0.297969221347265	0.106521868990711
4_916_3_17	WT	1.08996043436156	0.412061335275985	0.0945628818690212
4_917_0_17	WT	1.02311311864561	0.693648205576247	-0.205046227943422
4_917_1_17	WT	1.21191611071363	0.751884388583284	-0.215174581831941
4_917_2_17	WT	1.02067643439387	0.121442225341891	-0.233153879852558
4_917_3_17	WT	1.02979245391943	0.00633548454386301	-0.0957727946988387
4_917_4_17	WT	1.28256486338888	-0.117296450931477	-0.222783820227105
4_921_1_17	WT	1.09679351958717	0.00509301199459267	-0.0531435530358212
4_921_2_17	WT	1.35869889005324	0.500723895404301	-0.070131221405611
4_933_17	WT	1.23669788139325	0.031432334127423	-0.185023433895081
4_962_0_17	WT	1.2748386873924	-0.202261897926554	0.205545622323169
4_962_1_17	WT	1.17870039812778	-0.514601829546332	0.298479575382825
4_962_4_17	WT	1.21750310837275	0.171614498642019	0.358012068040711
4_964_0_17	WT	1.21134196659696	0.0811818781280857	0.313041309459194
4_964_1_17	WT	1.48004741051757	0.48383060260063	-0.0660302383649647
48_4_17	WT	0.501613275470585	0.445446009586888	-0.0598939449443175
48_19_0_17	WT	0.957157491983681	-0.00695358077171981	-0.234673027593358
48_19_1_17	WT	0.718923209829428	-0.185137981164995	-0.228962027041244
48_24_17	WT	0.32825247800191	0.425355609704291	0.00946910218738758
48_25_17	WT	0.329802087741198	0.269715886788241	-0.210592014010181
48_29_17	WT	0.73730202217403	-0.0366344118568356	0.198558518920209
48_32_0_17	WT	0.649574531096196	0.39092580386475	-0.242265667463276
48_32_1_17	WT	0.579037582611286	0.286138103047343	0.136059197492885
48_33_0_17	WT	0.693698307406415	0.117746824041762	-0.254792561341325
48_33_1_17	WT	0.825172295309454	0.0972492500339579	-0.115038403181572
48_34_1_17	WT	0.460070661902422	0.16815654961642	-0.0474227747144597
48_35_17	WT	0.753499698138226	0.0291923238018725	-0.221833406514487
48_36_17	WT	1.03917443066739	0.118022123565749	-0.046615669842947
48_43_1_17	WT	0.417742142315568	0.199810983091816	-0.220821289332725
5_60_17	WT	0.486029073240768	0.635572245260736	0.0738508803659303
5_135_17	WT	0.257808461692613	-0.0724532238563913	0.122604241048155
50_82_1_17	WT	0.447467511939488	-0.0736001615847268	-0.21325604696307
50_83_17	WT	0.608591204627411	0.253959217741962	-0.214155701581403
50_84_17	WT	0.558405592403691	0.0530388649589031	-0.162340212771107
50_85_17	WT	0.630923444670865	0.605824758972386	-0.194674034414287
50_86_0_17	WT	0.898689037815365	0.00992805157787924	-0.0567670973991916
50_86_1_17	WT	0.75073660069403	0.18502773121405	0.104499274028038
50_95_0_17	WT	0.545227262292621	0.449196706214007	-0.270305794901059
50_95_1_17	WT	0.697260044742257	0.626456972083497	-0.115106724062794
50_95_2_17	WT	0.612863694988721	0.21123531325266	0.303554437483046
50_98_17	WT	0.555911378789869	0.21445442657666	0.0527596987810192
50_99_0_17	WT	0.492713119281234	0.0151560427157698	-0.104663164718038
50_99_1_17	WT	0.946442543205636	0.553733821963002	-0.0886167524804375
50_101_1_17	WT	0.721675877270617	0.251390793081976	0.304605526774036
50_114_0_17	WT	0.608126151144011	0.542620362189873	0.00903993683645316
50_114_1_17	WT	0.446574984607982	0.243122485333656	-0.126479001576864
51_61_0_17	WT	0.763461632921712	0.159215158611041	-0.0577941611530399
51_61_1_17	WT	0.954738391106951	-0.16506926461237	-0.136547468169286
51_61_2_17	WT	0.787358354167729	0.221495578429401	-0.0432525671133567
51_61_3_17	WT	1.01490124065337	0.289720804617644	-0.150511447229118
51_66_0_17	WT	0.802325902865337	0.0903729179201547	-0.0330078219413984
51_66_1_17	WT	1.06399518614866	0.560413685301715	0.0876320768605738
51_66_2_17	WT	0.794125042849074	0.353901389718831	0.43006252669103
51_66_3_17	WT	0.935392653510579	-0.016869645441157	0.0678279085796407
51_67_0_17	WT	0.997706130706794	0.402228173259234	0.00198769802897686
51_69_0_17	WT	0.693051481282995	0.220395728328507	-0.0265458513795905
51_69_1_17	WT	0.687846035899782	0.370940594115179	-0.0461245344153705
51_70_0_17	WT	0.852460193517832	0.348402609386753	-0.0351441547744913
51_70_1_17	WT	0.717645756209657	0.322278803297679	-0.202425189755858
51_72_3_17	WT	0.81693594129937	0.136413659837093	0.0050895624660956
51_72_4_17	WT	0.930070691732552	0.35675106992058	-0.0539426444287325
51_73_0_17	WT	0.784393711543047	0.125588957144419	0.0326779351591153
51_73_1_17	WT	1.02403006741958	0.103193229098431	-0.244252001158301
51_73_2_17	WT	0.723428873468992	-0.0913074150157707	-0.207883581448116
51_74_0_17	WT	0.858723906059893	0.120680349194148	-0.216803610615703
51_74_1_17	WT	1.01647419019121	0.329660876511793	0.217837188718179
51_74_2_17	WT	0.888710567261461	0.414813948694298	-0.204284764593095
51_75_0_17	WT	1.01017371228952	0.233516140816335	-0.00838631094752995
51_75_1_17	WT	0.858492210173563	0.417617337327462	-0.105408039776039
51_75_2_17	WT	0.76878368444997	0.385373734621922	0.0248737392716638
51_86_0_17	WT	0.843480086412802	0.378103476496248	0.0573233049208787
51_86_1_17	WT	0.761435833036243	0.55841842025459	0.0121487720924512
51_86_2_17	WT	0.437806558041111	0.612089132575685	-0.06877102062293
6_800_17	WT	1.05382501118118	0.179491890316086	-0.187282204416853
6_817_17	WT	0.705555295327026	0.0863106553477722	0.00842567279174317
8_43_17	WT	1.27746460478807	0.795887084993884	0.27875449992848
8_45_17	WT	0.922910093124246	-0.0318189745785056	-0.134955909579993
8_47_17	WT	0.972361761632778	0.178998704028731	-0.22850849293086
8_57_17	WT	1.04881977998007	0.630700564811552	-0.153988823410845
8_58_17	WT	0.528859741906431	0.505066170511646	-0.233255465766782
8_59_0_17	WT	0.624322486481635	1.1539785676506	0.215416597801592
8_59_1_17	WT	0.746221515938375	0.638833423832197	-0.185092582607297
8_60_17	WT	0.543249668613525	0.0378228808573742	-0.1462117508223
8_61_17	WT	0.867523469615408	0.483504927770766	-0.0918515279424465
8_135_17	WT	0.746325318607806	0.353185532584827	-0.178170542217685
8_136_0_17	WT	0.825204430136792	0.337067736692142	0.255883597373797
8_136_1_17	WT	0.684819492087488	-0.0100769444624025	-0.229481405901344
